,Education Level,Age,Gender,Children,Weekly Earnings,Year,Weekly Hours Worked,Sleeping,Grooming,Housework,Food & Drink Prep,Caring for Children,Playing with Children,Job Searching,Shopping,Eating and Drinking,Socializing & Relaxing,Television,Golfing,Running,Volunteering,Employment Status
14565,10,31,1,2,0,2008,0,630,105,0,0,34,0,0,0,30,355,180,0,0,0,Not in labor force
14566,9,17,1,3,0,2008,0,630,55,0,0,0,0,0,0,105,295,205,0,0,30,Not in labor force
14567,16,42,1,3,2057,2008,65,570,0,180,0,130,0,0,20,60,330,240,0,0,0,Employed
14568,16,40,1,4,1923,2008,40,450,45,0,0,240,60,0,0,120,360,360,0,0,0,Employed
14569,15,43,1,0,280,2008,70,390,50,0,0,0,0,0,0,30,45,0,0,0,0,Employed
14570,14,30,2,3,0,2008,0,480,0,150,65,105,0,0,90,30,365,365,0,0,0,Not in labor force
14571,19,28,2,4,416,2008,20,506,60,6,70,46,0,0,15,30,292,172,0,0,0,Employed
14572,19,42,1,2,480,2008,48,390,90,60,0,19,0,0,45,105,90,60,0,0,0,Employed
14573,16,38,2,2,1135,2008,40,535,60,165,150,160,0,0,0,120,210,60,0,0,0,Employed
14574,15,38,2,0,1250,2008,40,598,0,420,150,0,0,0,0,120,0,0,0,0,0,Employed
14575,15,47,1,0,1237,2008,40,430,90,0,0,0,0,0,0,40,125,30,0,0,0,Employed
14576,14,33,1,0,1032,2008,40,610,0,0,0,0,0,0,120,120,120,0,0,0,0,Employed
14577,19,61,1,0,962,2008,40,570,30,0,5,0,0,0,0,145,224,219,0,0,0,Employed
14578,13,38,1,3,780,2008,50,300,45,0,30,10,0,0,1,60,90,90,0,0,0,Employed
14579,13,44,2,3,160,2008,20,305,55,58,0,84,0,0,250,105,290,0,0,0,0,Employed
14580,15,34,2,2,800,2008,40,420,0,510,49,30,0,0,125,60,60,60,0,0,0,Employed
14581,16,40,2,1,962,2008,50,405,0,0,0,220,130,0,0,15,0,0,0,0,0,Employed
14582,15,28,1,0,0,2008,70,685,15,30,15,0,0,0,37,40,344,265,0,0,0,Employed
14583,16,32,2,2,654,2008,45,468,40,0,50,259,0,0,0,15,30,0,0,0,0,Employed
14584,15,32,2,1,865,2008,50,690,30,0,50,70,0,0,10,35,225,225,0,0,0,Employed
14585,10,72,1,0,0,2008,0,750,0,0,0,0,0,0,0,50,635,635,0,0,0,Not in labor force
14586,9,85,2,0,0,2008,0,627,45,15,0,0,0,0,0,120,440,90,0,0,0,Not in labor force
14587,15,23,2,0,1019,2008,45,480,60,0,0,0,0,0,375,210,211,211,0,0,0,Employed
14588,19,59,2,0,0,2008,0,540,60,60,30,0,0,0,30,130,285,235,0,0,70,Not in labor force
14589,13,54,1,0,420,2008,80,700,0,0,0,0,0,0,0,0,340,0,0,0,0,Employed
14590,19,41,2,2,633,2008,40,615,2,240,45,0,0,0,0,70,150,120,0,0,0,Employed
14591,13,52,2,1,481,2008,40,635,55,30,30,0,0,0,50,43,55,25,0,0,0,Employed
14592,16,46,1,1,779,2008,36,450,45,0,0,4,0,0,0,305,30,30,0,0,0,Employed
14593,13,85,2,0,0,2008,0,600,0,120,0,0,0,0,0,60,660,660,0,0,0,Not in labor force
14594,15,41,2,0,498,2008,40,845,55,0,5,0,0,0,40,10,435,345,0,0,0,Employed
14595,16,39,1,1,1154,2008,40,510,0,0,0,75,0,0,0,30,165,135,0,0,0,Employed
14596,9,17,1,3,0,2008,0,580,55,0,0,0,0,0,0,30,235,200,0,0,0,Not in labor force
14597,16,55,1,0,740,2008,50,450,55,0,30,0,0,0,0,75,205,90,0,0,0,Employed
14598,9,15,1,1,0,2008,0,930,30,0,0,0,0,0,0,30,360,360,0,0,0,Not in labor force
14599,12,80,2,0,420,2008,0,720,0,0,180,0,0,0,0,90,330,270,0,0,30,Employed
14600,15,57,1,0,0,2008,0,540,0,0,0,0,0,0,0,90,572,497,0,0,0,Not in labor force
14601,10,39,2,2,0,2008,0,480,0,140,150,0,0,0,120,30,380,185,0,0,0,Not in labor force
14602,15,75,1,0,0,2008,0,660,40,120,0,0,0,0,0,140,300,240,0,0,0,Not in labor force
14603,10,72,1,0,0,2008,0,645,90,0,0,0,0,0,0,45,525,330,0,0,0,Not in labor force
14604,16,51,1,1,0,2008,45,455,45,0,125,0,0,0,0,35,165,0,0,0,0,Employed
14605,13,42,1,2,765,2008,53,555,0,0,0,0,0,0,0,30,390,390,0,0,0,Employed
14606,19,45,1,1,0,2008,60,360,30,0,0,0,0,0,0,130,189,0,0,0,0,Employed
14607,19,46,1,2,490,2008,35,715,38,0,0,0,0,0,105,40,60,30,0,0,0,Employed
14608,19,46,1,0,1635,2008,50,540,60,0,0,0,0,0,0,30,0,0,0,0,0,Employed
14609,10,36,1,2,1154,2008,64,380,0,0,92,107,45,0,0,45,586,533,0,0,0,Employed
14610,15,49,2,1,1154,2008,46,450,30,235,50,20,0,0,0,35,290,90,0,0,0,Employed
14611,13,63,2,0,231,2008,30,510,45,235,120,0,0,0,225,10,195,195,0,0,0,Employed
14612,13,36,2,3,0,2008,0,840,0,0,100,35,0,0,0,70,375,375,0,0,0,Not in labor force
14613,13,66,2,0,380,2008,40,510,40,60,0,0,0,0,175,70,332,332,0,0,0,Employed
14614,14,33,2,1,504,2008,38,660,25,0,65,20,20,0,30,60,285,250,0,0,60,Employed
14615,18,49,2,2,2115,2008,32,390,38,0,21,51,0,0,5,65,166,146,0,0,30,Employed
14616,15,45,2,4,0,2008,0,525,105,0,0,95,0,0,60,90,280,225,0,0,0,Not in labor force
14617,13,60,2,0,0,2008,0,474,35,15,2,0,0,0,20,35,20,20,0,0,0,Not in labor force
14618,15,26,1,0,1044,2008,30,630,30,90,0,0,0,0,0,30,120,120,0,0,0,Employed
14619,15,33,1,3,0,2008,40,570,0,0,45,235,223,0,0,40,550,550,0,0,0,Employed
14620,19,61,2,0,0,2008,0,450,92,253,20,0,0,0,0,30,518,108,0,0,0,Not in labor force
14621,13,28,2,2,0,2008,0,660,60,0,270,120,0,0,0,90,240,240,0,0,0,Not in labor force
14622,13,39,1,2,420,2008,40,405,15,0,20,0,0,0,110,30,375,270,0,0,0,Employed
14623,16,50,1,2,2057,2008,70,320,75,0,0,5,0,0,25,45,20,0,0,0,100,Employed
14624,9,15,1,3,0,2008,0,415,85,0,0,0,0,0,0,105,345,225,0,0,0,Not in labor force
14625,19,19,1,2,0,2008,0,765,55,0,0,0,0,0,0,120,420,240,0,0,0,Not in labor force
14626,13,38,1,0,525,2008,0,600,0,0,80,0,0,0,0,30,730,450,0,0,0,Employed
14627,19,65,1,0,0,2008,0,480,45,0,30,0,0,0,10,60,600,435,150,0,0,Not in labor force
14628,19,28,2,1,0,2008,0,415,45,95,185,345,30,0,0,40,265,90,0,0,0,Not in labor force
14629,16,69,2,0,0,2008,0,630,0,20,62,0,0,0,0,60,578,458,0,0,0,Not in labor force
14630,13,39,2,1,252,2008,30,619,46,11,60,39,0,0,3,30,558,528,0,0,0,Employed
14631,14,27,1,1,854,2008,32,490,50,0,15,0,0,0,5,45,210,210,0,0,0,Employed
14632,19,43,2,1,384,2008,32,480,0,70,60,0,0,0,60,80,620,260,0,0,0,Employed
14633,15,47,2,1,0,2008,40,420,0,0,0,0,0,0,60,90,330,0,0,0,0,Employed
14634,15,39,1,2,1500,2008,40,655,0,0,0,215,150,0,60,120,270,180,0,0,0,Employed
14635,16,51,1,0,1500,2008,40,410,20,0,90,0,0,0,180,60,260,180,0,0,0,Employed
14636,13,46,1,1,800,2008,65,655,30,0,270,0,0,0,40,105,315,205,0,0,0,Employed
14637,19,40,2,4,0,2008,0,687,30,0,170,0,0,0,150,90,165,30,0,0,0,Not in labor force
14638,13,51,2,0,360,2008,8,540,90,85,0,0,0,0,120,30,345,340,0,0,0,Employed
14639,14,53,1,0,869,2008,40,520,48,1,32,0,0,0,50,30,198,178,0,0,0,Employed
14640,15,48,1,0,1575,2008,40,450,50,0,15,0,0,0,40,20,160,160,0,0,0,Employed
14641,15,35,2,1,1311,2008,25,520,120,30,0,11,0,0,0,30,180,90,0,0,75,Employed
14642,16,54,1,0,1038,2008,40,655,15,60,0,0,0,0,0,120,340,280,0,0,0,Employed
14643,14,52,2,0,700,2008,40,570,60,0,0,0,0,0,0,60,360,180,0,0,0,Employed
14644,13,65,1,0,0,2008,0,480,0,0,0,0,0,0,30,70,380,380,0,0,0,Not in labor force
14645,19,48,2,0,2000,2008,40,535,90,0,0,0,0,0,15,45,180,120,0,0,0,Employed
14646,17,52,1,2,2859,2008,50,390,30,300,0,20,0,0,0,60,345,65,0,0,160,Employed
14647,14,32,1,2,1731,2008,45,372,20,0,0,65,0,0,3,70,105,45,0,0,0,Employed
14648,13,47,1,2,577,2008,40,600,30,0,60,90,0,0,0,105,180,120,0,0,0,Employed
14649,19,54,2,0,323,2008,60,390,48,215,35,0,0,0,5,60,512,450,0,0,0,Employed
14650,14,47,2,1,530,2008,35,630,0,0,30,30,0,0,0,55,155,155,0,0,0,Employed
14651,14,63,1,0,0,2008,0,480,0,60,0,0,0,0,0,80,760,720,0,0,0,Not in labor force
14652,19,80,2,0,0,2008,0,480,90,30,15,0,0,0,225,20,415,415,0,0,0,Not in labor force
14653,13,58,2,0,0,2008,0,740,15,10,90,0,0,0,0,30,175,175,0,0,0,Not in labor force
14654,15,52,1,2,500,2008,40,450,75,0,0,1,0,0,15,175,95,90,0,0,94,Employed
14655,16,48,2,1,1720,2008,46,464,0,120,90,1,0,0,60,60,365,160,0,0,0,Employed
14656,17,48,2,2,2115,2008,30,240,90,15,0,0,0,0,0,60,435,435,0,0,0,Employed
14657,18,77,1,0,0,2008,0,570,0,0,120,0,0,0,120,210,330,210,0,0,0,Not in labor force
14658,13,80,1,0,0,2008,0,480,90,0,180,0,0,0,0,90,465,300,0,0,30,Not in labor force
14659,13,80,1,0,0,2008,0,454,20,0,30,0,0,0,0,115,550,275,0,0,180,Not in labor force
14660,13,18,1,1,0,2008,0,495,60,0,0,0,0,0,0,45,810,135,0,0,0,Not in labor force
14661,16,38,1,0,1731,2008,50,480,30,0,0,0,0,0,0,95,245,245,0,0,0,Employed
14662,19,57,1,0,275,2008,36,330,15,0,10,0,0,0,0,55,105,105,0,0,238,Employed
14663,16,53,2,2,0,2008,0,390,30,0,100,50,0,0,60,85,355,0,0,0,0,Not in labor force
14664,13,42,2,2,253,2008,30,330,45,0,35,0,0,0,90,30,440,440,0,0,0,Employed
14665,19,68,1,0,60,2008,15,630,0,0,0,0,0,0,60,90,545,485,0,0,0,Employed
14666,19,76,2,0,0,2008,0,645,30,0,15,0,0,0,0,30,300,300,0,0,0,Not in labor force
14667,13,69,2,0,0,2008,38,483,105,10,0,0,0,0,0,70,275,30,0,0,10,Employed
14668,19,73,1,0,0,2008,0,555,15,0,35,0,0,0,0,25,733,0,0,0,0,Not in labor force
14669,16,36,2,1,0,2008,0,330,10,15,40,167,102,0,60,315,409,100,0,0,0,Not in labor force
14670,13,58,2,0,135,2008,20,615,180,120,0,0,0,0,0,110,135,75,0,0,0,Employed
14671,16,72,1,0,200,2008,20,600,85,60,60,0,0,0,0,85,475,385,0,0,0,Employed
14672,18,56,1,0,1154,2008,46,260,75,0,40,0,0,0,0,45,215,90,0,0,0,Employed
14673,19,30,1,0,1243,2008,40,500,0,0,30,0,0,0,145,179,149,90,0,0,0,Employed
14674,19,74,2,0,0,2008,24,465,0,0,0,0,0,0,0,80,655,120,0,0,0,Employed
14675,19,48,2,0,1346,2008,40,510,30,405,70,0,0,0,0,60,300,300,0,0,0,Employed
14676,19,45,1,0,700,2008,45,575,30,0,0,0,0,0,0,135,75,75,0,0,0,Employed
14677,16,46,1,2,0,2008,40,560,25,15,30,60,0,180,25,35,75,30,0,0,0,Employed
14678,13,64,2,0,577,2008,40,363,40,0,5,0,0,0,30,45,477,240,0,0,0,Employed
14679,9,17,1,3,71,2008,9,440,0,0,0,0,0,0,0,40,598,468,0,0,0,Employed
14680,13,31,2,2,364,2008,40,526,50,180,135,50,0,0,15,90,60,0,0,0,0,Employed
14681,19,48,2,1,0,2008,0,500,65,0,149,0,0,0,0,60,385,35,0,0,198,Not in labor force
14682,10,17,2,1,0,2008,0,560,60,0,0,0,0,0,0,15,360,45,0,0,155,Not in labor force
14683,13,70,2,0,0,2008,0,210,90,10,125,0,0,0,0,0,865,630,0,0,0,Not in labor force
14684,19,80,2,0,0,2008,0,500,30,105,85,0,0,0,0,50,385,325,0,0,0,Not in labor force
14685,19,64,2,0,0,2008,0,510,40,0,0,0,0,0,0,90,700,395,0,0,0,Not in labor force
14686,14,22,2,2,0,2008,0,590,30,60,180,185,60,0,0,30,260,260,0,0,0,Not in labor force
14687,13,18,2,1,120,2008,0,450,95,0,0,6,0,0,15,0,293,293,0,0,0,Employed
14688,9,60,1,0,185,2008,40,420,0,60,55,0,0,0,0,60,520,400,0,0,0,Employed
14689,13,52,2,0,0,2008,0,420,60,160,20,0,0,0,0,25,405,120,0,0,0,Not in labor force
14690,13,20,1,2,374,2008,40,760,30,0,0,0,0,0,0,10,570,150,0,0,0,Employed
14691,9,16,1,1,0,2008,0,530,50,2,0,0,0,0,0,88,120,0,0,0,0,Not in labor force
14692,13,80,2,0,0,2008,0,540,105,0,0,0,0,0,0,75,716,177,0,0,0,Not in labor force
14693,13,67,1,2,0,2008,0,510,0,0,0,0,0,0,0,10,854,245,0,0,0,Not in labor force
14694,13,32,1,2,0,2008,25,780,0,390,0,0,0,0,0,30,240,240,0,0,0,Employed
14695,15,34,1,1,1442,2008,40,540,0,210,0,30,30,0,120,150,310,120,0,0,0,Employed
14696,9,33,2,4,530,2008,40,375,0,0,10,85,0,0,0,135,135,0,0,0,0,Employed
14697,13,59,2,0,1538,2008,40,420,60,0,22,0,0,0,0,50,385,150,0,0,313,Employed
14698,15,85,2,0,0,2008,0,600,45,255,60,0,0,0,210,70,120,0,0,0,0,Not in labor force
14699,19,28,2,1,350,2008,38,630,75,0,0,65,45,0,134,144,170,170,0,0,0,Employed
14700,15,25,1,0,500,2008,40,595,0,0,15,0,0,0,0,0,190,145,0,0,115,Employed
14701,15,49,2,1,1000,2008,40,515,30,15,55,65,0,0,60,70,0,0,0,0,0,Employed
14702,14,42,2,2,2530,2008,40,465,60,15,10,20,0,0,10,70,135,0,0,0,0,Employed
14703,13,85,2,0,0,2008,0,785,0,60,0,0,0,0,0,180,355,120,0,0,0,Not in labor force
14704,19,40,1,0,411,2008,40,905,0,0,30,0,0,0,0,15,240,240,0,0,0,Employed
14705,19,30,1,2,29,2008,40,700,20,0,15,10,0,0,120,80,305,305,0,0,0,Employed
14706,15,45,2,0,2885,2008,45,678,10,0,0,0,0,0,20,35,480,340,0,0,20,Employed
14707,13,48,1,1,640,2008,40,660,60,0,0,0,0,0,0,20,0,0,0,0,0,Employed
14708,13,35,1,2,960,2008,40,557,38,0,0,10,0,0,0,90,605,570,0,0,0,Employed
14709,13,74,2,0,0,2008,0,570,0,0,60,0,0,0,0,120,420,150,0,0,0,Not in labor force
14710,13,43,2,1,659,2008,40,350,150,0,0,0,0,0,0,30,160,0,0,0,0,Employed
14711,13,27,1,0,0,2008,0,515,60,0,0,0,0,0,0,10,75,30,0,0,0,Not in labor force
14712,15,43,2,3,538,2008,32,450,30,0,55,41,0,0,20,120,190,70,0,0,0,Employed
14713,15,43,2,3,923,2008,22,475,65,0,20,60,0,0,20,125,65,25,0,0,160,Employed
14714,19,39,2,3,0,2008,0,420,30,178,115,183,95,0,0,90,155,40,0,0,49,Not in labor force
14715,18,45,1,2,0,2008,50,422,30,0,5,120,0,0,25,35,20,15,0,0,0,Employed
14716,19,36,2,3,760,2008,40,540,30,190,0,25,0,0,130,120,131,131,0,0,0,Employed
14717,15,73,2,0,0,2008,0,480,0,45,0,0,0,0,0,32,508,448,0,0,305,Not in labor force
14718,14,59,2,0,0,2008,0,150,55,480,0,0,0,0,146,160,14,0,0,0,0,Not in labor force
14719,13,55,2,0,657,2008,40,0,0,0,2,0,0,0,0,60,1108,958,0,0,0,Employed
14720,13,50,1,1,786,2008,40,460,50,0,0,0,0,0,5,60,210,70,0,0,0,Employed
14721,11,17,2,2,0,2008,0,864,60,0,0,0,0,0,2,30,219,0,0,0,0,Not in labor force
14722,16,44,1,0,660,2008,80,490,50,0,0,0,0,0,0,30,0,0,0,0,0,Employed
14723,15,59,2,0,500,2008,40,465,75,0,20,0,0,0,0,70,129,129,0,0,0,Employed
14724,19,32,2,0,0,2008,0,570,0,0,0,0,0,0,15,15,510,240,0,0,0,Not in labor force
14725,16,39,2,2,376,2008,16,300,32,0,15,40,0,0,0,45,433,420,0,0,0,Employed
14726,16,34,1,1,2308,2008,40,580,0,0,0,210,120,0,60,183,160,40,0,0,0,Employed
14727,19,52,2,4,371,2008,40,519,85,90,60,50,0,0,0,135,170,0,0,0,0,Employed
14728,19,19,2,2,200,2008,30,601,30,0,0,0,0,0,22,55,113,0,0,0,0,Employed
14729,18,59,2,0,0,2008,30,600,60,0,90,0,0,0,0,165,60,0,0,0,0,Employed
14730,19,65,1,0,0,2008,0,540,120,0,0,0,0,0,0,90,600,600,0,0,0,Not in labor force
14731,14,31,2,2,769,2008,35,480,30,435,120,30,0,0,0,30,45,0,0,0,0,Employed
14732,19,25,2,1,180,2008,24,373,75,60,60,25,0,0,0,70,295,260,0,0,0,Employed
14733,15,39,2,3,1227,2008,24,480,0,43,135,106,0,0,0,55,225,125,0,0,0,Employed
14734,18,52,1,0,2885,2008,25,550,40,0,0,0,0,0,62,90,427,292,0,0,0,Employed
14735,19,49,1,2,962,2008,40,453,15,0,0,20,0,0,120,90,270,210,0,0,0,Employed
14736,15,50,2,0,2308,2008,40,655,0,0,5,0,0,0,0,60,600,360,0,0,0,Employed
14737,19,46,1,2,0,2008,0,359,30,360,15,0,0,0,120,15,60,60,0,0,0,Not in labor force
14738,13,48,2,2,300,2008,35,600,75,0,60,0,0,0,0,120,75,60,0,0,0,Employed
14739,13,60,2,0,0,2008,0,510,90,0,140,0,0,0,0,60,450,390,0,0,0,Not in labor force
14740,16,37,1,2,923,2008,45,505,30,0,10,155,60,0,0,75,325,235,0,0,0,Employed
14741,13,54,1,0,0,2008,52,480,55,0,10,0,0,0,0,5,335,305,0,45,0,Employed
14742,13,39,1,1,802,2008,68,525,0,0,0,30,0,0,0,179,215,0,0,0,0,Employed
14743,14,48,1,2,1442,2008,60,400,30,90,0,10,0,0,90,80,370,370,0,0,0,Employed
14744,13,46,1,8,0,2008,0,510,0,0,0,90,0,0,0,90,750,300,0,0,0,Not in labor force
14745,17,42,2,2,0,2008,0,480,0,25,15,150,0,0,65,115,185,95,0,0,0,Not in labor force
14746,15,54,2,0,1925,2008,0,435,60,0,20,0,0,0,0,30,515,375,0,0,0,Employed
14747,16,31,1,0,1346,2008,45,540,0,135,15,0,0,0,120,60,520,340,0,0,0,Employed
14748,15,41,2,2,0,2008,0,601,5,60,65,0,0,0,120,40,260,110,0,0,120,Not in labor force
14749,18,39,1,0,923,2008,54,445,0,30,0,0,0,0,0,50,180,30,0,0,0,Employed
14750,16,48,1,0,0,2008,0,600,0,0,30,0,0,0,0,30,210,60,0,0,0,Not in labor force
14751,14,32,2,2,0,2008,0,439,0,184,155,225,70,0,0,40,335,145,0,0,0,Not in labor force
14752,13,33,2,2,300,2008,20,600,10,90,0,90,0,0,0,30,232,232,0,0,0,Employed
14753,13,75,2,0,0,2008,0,480,30,240,195,0,0,0,0,45,260,155,0,0,0,Not in labor force
14754,16,41,2,3,0,2008,0,450,20,0,25,86,0,0,30,25,220,100,0,0,250,Not in labor force
14755,15,32,1,0,481,2008,20,480,45,0,1,0,0,0,0,7,45,0,0,0,0,Employed
14756,16,68,2,0,0,2008,0,540,10,0,20,0,0,0,3,52,466,0,0,0,153,Not in labor force
14757,16,36,2,2,0,2008,0,475,35,0,110,95,0,0,130,32,256,140,0,0,0,Not in labor force
14758,14,50,1,0,0,2008,0,540,0,210,30,0,0,0,45,90,325,60,0,0,0,Unemployed
14759,15,23,2,0,800,2008,36,660,60,0,0,0,0,0,0,75,0,0,0,0,0,Employed
14760,13,18,2,1,125,2008,20,639,60,0,10,0,0,0,0,30,360,80,0,0,0,Employed
14761,15,33,1,1,92,2008,15,552,40,0,13,35,0,0,0,60,120,60,0,0,0,Employed
14762,11,15,2,5,0,2008,0,480,60,0,6,0,0,0,0,60,214,104,0,0,0,Not in labor force
14763,14,41,1,3,0,2008,55,540,0,0,30,243,128,0,60,30,185,185,0,0,0,Employed
14764,13,48,1,0,769,2008,0,555,0,0,0,0,0,0,0,135,150,150,0,0,0,Employed
14765,13,75,2,0,0,2008,0,510,105,23,2,0,0,0,25,50,180,60,0,0,0,Not in labor force
14766,16,48,1,1,231,2008,50,465,15,0,10,5,0,0,0,132,55,50,0,0,0,Employed
14767,17,65,1,0,0,2008,6,450,30,0,12,0,0,0,0,135,333,120,0,0,120,Employed
14768,13,56,2,2,157,2008,33,488,40,105,80,12,0,0,0,94,38,20,0,0,0,Employed
14769,15,61,2,1,0,2008,0,585,20,0,60,135,0,0,295,90,140,140,0,0,0,Not in labor force
14770,19,39,2,3,54,2008,6,525,0,300,60,200,30,0,0,30,145,140,0,0,60,Employed
14771,18,29,1,0,885,2008,40,418,75,0,0,0,0,0,0,60,0,0,0,0,15,Employed
14772,19,49,2,4,520,2008,40,495,65,0,0,0,0,0,20,55,600,460,0,0,0,Employed
14773,16,48,1,1,0,2008,40,510,60,0,45,0,0,0,0,100,215,95,0,0,0,Employed
14774,15,25,1,0,1008,2008,40,435,90,30,0,0,0,0,0,115,150,150,0,0,0,Employed
14775,13,50,2,0,738,2008,36,446,75,27,2,0,0,0,45,75,95,60,0,0,0,Employed
14776,13,42,1,0,400,2008,0,311,15,0,0,0,0,0,280,174,569,346,0,0,0,Employed
14777,14,37,2,2,1154,2008,65,360,90,0,45,0,0,0,0,90,110,0,0,0,0,Employed
14778,13,56,1,1,1923,2008,60,510,40,0,0,0,0,0,45,35,90,90,0,0,0,Employed
14779,19,34,1,2,0,2008,40,420,15,30,360,0,0,0,0,30,515,0,0,0,0,Employed
14780,10,16,1,2,0,2008,0,570,0,2,0,0,0,0,0,25,508,328,0,0,0,Not in labor force
14781,15,38,2,3,0,2008,15,540,0,105,150,0,0,0,0,45,260,60,0,0,0,Employed
14782,15,39,2,3,1692,2008,60,660,0,0,0,0,0,0,60,20,370,250,0,0,0,Employed
14783,11,17,1,2,75,2008,50,595,60,0,0,0,0,0,0,70,585,60,0,0,0,Employed
14784,14,72,1,0,0,2008,0,480,0,0,0,0,0,0,0,270,180,180,0,0,0,Not in labor force
14785,15,45,2,1,1885,2008,60,230,70,0,0,10,0,0,10,0,200,0,0,0,0,Employed
14786,15,39,2,3,1096,2008,45,570,60,60,125,25,0,0,140,85,184,184,0,0,0,Employed
14787,13,75,1,0,0,2008,0,390,0,30,45,0,0,0,50,50,785,635,0,0,0,Not in labor force
14788,19,68,2,0,0,2008,0,640,60,30,0,0,0,0,0,219,240,60,0,0,0,Not in labor force
14789,17,34,1,3,1827,2008,50,450,30,0,10,15,0,0,0,90,30,30,0,0,0,Employed
14790,16,37,2,3,2885,2008,40,310,85,0,60,0,0,0,140,60,628,188,0,0,0,Employed
14791,13,77,1,0,0,2008,0,510,45,0,0,0,0,0,0,150,420,360,0,0,0,Not in labor force
14792,19,20,1,0,123,2008,0,420,0,0,120,0,0,0,5,30,615,375,0,0,0,Employed
14793,14,51,2,0,550,2008,70,420,120,0,30,0,0,0,0,20,60,0,0,0,0,Employed
14794,16,61,2,0,0,2008,0,465,70,60,0,0,0,0,120,20,280,280,0,0,290,Not in labor force
14795,9,16,2,1,0,2008,0,390,60,0,15,0,0,0,25,60,240,135,0,0,0,Not in labor force
14796,13,30,1,1,523,2008,48,480,35,0,15,1,0,0,0,20,80,0,0,0,0,Employed
14797,19,44,1,1,788,2008,40,720,60,90,180,10,0,0,30,80,7,7,0,0,0,Employed
14798,13,52,1,0,838,2008,40,435,75,0,40,0,0,0,0,35,300,60,0,0,0,Employed
14799,19,33,2,2,0,2008,0,390,20,0,40,0,0,0,0,56,794,734,0,0,0,Not in labor force
14800,13,26,1,2,320,2008,40,0,15,0,0,0,0,0,0,10,600,0,0,0,0,Employed
14801,15,76,1,0,0,2008,0,514,0,125,55,0,0,0,130,80,225,150,0,0,0,Not in labor force
14802,19,69,2,0,0,2008,0,550,30,60,120,0,0,0,60,120,120,60,0,0,133,Not in labor force
14803,13,79,2,0,0,2008,0,355,90,570,15,0,0,0,0,50,360,270,0,0,0,Not in labor force
14804,15,61,2,1,0,2008,0,180,60,0,50,0,0,0,0,70,1080,1080,0,0,0,Not in labor force
14805,14,34,2,3,450,2008,40,520,30,0,0,111,0,0,30,40,80,0,0,0,0,Employed
14806,15,26,2,0,500,2008,40,600,30,0,0,0,0,0,0,70,705,585,0,0,0,Employed
14807,9,16,1,1,0,2008,0,725,0,90,0,0,0,0,0,120,417,0,0,0,0,Not in labor force
14808,13,80,2,2,80,2008,20,510,0,0,0,0,0,0,0,45,765,735,0,0,0,Employed
14809,14,66,2,0,0,2008,0,90,95,0,0,0,0,0,2,228,762,742,0,0,0,Not in labor force
14810,19,60,1,3,0,2008,0,552,10,0,0,35,20,0,30,95,257,124,0,0,379,Not in labor force
14811,16,64,1,0,0,2008,0,420,35,30,45,0,0,0,0,30,275,0,0,0,90,Not in labor force
14812,19,74,1,0,231,2008,20,480,120,0,0,0,0,0,0,195,240,120,0,0,0,Employed
14813,13,18,2,1,0,2008,0,765,45,0,0,0,0,0,15,35,345,60,0,0,0,Not in labor force
14814,10,53,1,0,0,2008,0,465,45,0,55,0,0,0,0,200,150,120,0,0,0,Not in labor force
14815,14,35,1,0,964,2008,45,540,0,0,0,0,0,0,0,30,50,50,0,0,0,Employed
14816,16,44,2,1,1154,2008,40,515,20,120,35,65,35,0,0,52,30,30,0,0,0,Employed
14817,9,15,2,1,0,2008,0,525,135,0,0,0,0,0,0,85,80,0,0,0,0,Not in labor force
14818,14,61,2,0,476,2008,40,510,30,165,90,0,0,0,210,75,300,300,0,0,0,Employed
14819,10,16,1,1,350,2008,19,428,30,0,0,0,0,0,10,30,203,106,0,0,0,Employed
14820,13,80,2,0,0,2008,0,570,90,295,95,0,0,0,165,110,15,0,0,0,0,Not in labor force
14821,13,47,1,0,1153,2008,0,615,0,21,0,0,0,0,0,75,729,729,0,0,0,Employed
14822,16,40,2,2,538,2008,27,475,0,60,52,89,0,0,0,30,105,45,0,0,245,Employed
14823,10,15,2,3,0,2008,0,655,85,0,0,0,0,0,0,55,181,111,0,0,0,Not in labor force
14824,9,17,1,1,0,2008,0,394,35,0,0,0,0,0,0,65,355,250,0,0,0,Not in labor force
14825,19,74,2,0,0,2008,0,420,45,60,5,0,0,0,0,55,494,60,0,0,0,Not in labor force
14826,16,58,2,1,1000,2008,32,440,0,60,45,90,0,0,0,165,30,30,0,0,0,Employed
14827,14,64,1,0,0,2008,60,360,0,0,0,0,0,0,0,267,266,266,0,0,0,Employed
14828,14,37,1,0,0,2008,16,595,40,0,0,0,0,0,0,30,405,150,0,0,0,Employed
14829,19,65,1,0,0,2008,0,375,40,20,0,0,0,0,120,150,570,340,0,0,0,Not in labor force
14830,19,63,2,0,462,2008,40,540,20,90,10,0,0,0,128,105,483,483,0,0,0,Employed
14831,15,34,1,3,1980,2008,40,690,0,0,0,30,0,0,0,90,0,0,0,0,0,Employed
14832,16,85,2,0,0,2008,14,510,10,0,15,0,0,0,0,60,603,60,0,0,0,Employed
14833,16,33,2,1,885,2008,35,225,60,15,50,95,0,0,15,60,10,0,0,0,0,Employed
14834,19,44,2,1,2885,2008,50,600,30,0,180,60,30,0,210,60,235,120,0,0,0,Employed
